frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,RP,trial_x_0.1.mp4,0.2830,clock,VLM_TRIGGERED,PENDING...,0,0.0000
1,RP,trial_x_0.1.mp4,N/A,VLM_RESPONSE_RECEIVED,The room appears to be a simple; unadorned space with a clear floor and a single; unobstructed path. There are no visible obstacles or hazards in the room; as the darkened camera feed is a simulated camera defect and not a real-world issue. The floor is smooth and even; and the path is clear; leading to a central point in the room.,7092.2,1.0000
2,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5000
3,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.3333
4,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2500
5,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2000
6,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1667
7,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1429
8,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1250
9,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1111
10,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1000
11,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0909
12,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0833
13,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
14,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
15,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
16,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
17,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0588
18,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0556
19,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0526
20,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0500
21,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0476
22,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0455
23,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0435
24,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0417
25,RP,trial_x_0.1.mp4,0.3589,clock,VLM_TRIGGERED,PENDING...,0,0.0400
25,RP,trial_x_0.1.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and unclear to provide a detailed description or answer.,2889.0,0.0800
26,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
27,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0741
28,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
29,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0690
30,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
31,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0645
32,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
33,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0606
34,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0588
35,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0571
36,RP,trial_x_0.1.mp4,0.4379,airplane,VLM_TRIGGERED,PENDING...,0,0.0556
36,RP,trial_x_0.1.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a clear floor and a path leading to a door. There are no visible obstacles or hazards in the room. The darkened camera feed is a camera defect simulating Retinitis Pigmentosa; which is a degenerative eye disease.,4006.2,0.0833
37,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0811
38,RP,trial_x_0.1.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0789
39,RP,trial_x_0.1.mp4,0.2629,toothbrush,VLM_TRIGGERED,PENDING...,0,0.0769
