frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
2,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
3,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
4,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
5,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
6,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
7,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
8,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
9,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
10,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
11,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
12,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
13,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
14,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
15,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
16,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
17,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
18,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
19,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
20,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
21,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
22,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
23,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
24,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
25,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
26,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
27,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
28,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
29,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
30,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
31,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
32,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
33,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
34,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
35,custom,trial_x_0.655_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
