stamp_sec,x,y,z,yolo_conf,status,vlm_response,latency_ms,usage_ratio
1772425798,0.5874384641647339,0.0,0.0,0.5723196864128113,YOLO_ONLY,PENDING...,0.0,0.0
1772425805,0.5854893326759338,0.0,0.0,0.7653545141220093,YOLO_ONLY,PENDING...,0.0,0.0
1772425805,0.5855007767677307,0.0,0.0,0.5996041893959045,YOLO_ONLY,PENDING...,0.0,0.0
1772425805,0.5855060815811157,0.0,0.0,0.6095890998840332,YOLO_ONLY,PENDING...,0.0,0.0
1772425805,0.5855454802513123,0.0,0.0,0.7519387602806091,YOLO_ONLY,PENDING...,0.0,0.0
1772425805,0.5854758024215698,0.0,0.0,0.4632381796836853,YOLO_ONLY,PENDING...,0.0,0.0
1772425805,0.5854485034942627,0.0,0.0,0.0,VLM_TRIGGERED,PENDING...,0.0,0.07692307692307693
1772425805,0.5853986144065857,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.07142857142857142
1772425805,0.5853393077850342,0.0,0.0,0.7955777645111084,YOLO_ONLY,PENDING...,0.0,0.06666666666666667
1772425805,0.5853461623191833,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.0625
1772425805,0.5869281888008118,0.0,0.0,0.4600079357624054,YOLO_ONLY,PENDING...,0.0,0.058823529411764705
1772425806,0.5957231521606445,0.0,0.0,0.2945000231266022,YOLO_ONLY,PENDING...,0.0,0.05555555555555555
1772425806,0.6645306348800659,0.0,0.0,0.652018129825592,YOLO_ONLY,PENDING...,0.0,0.05263157894736842
1772425806,0.7284142374992371,0.0,0.0,0.39888131618499756,YOLO_ONLY,PENDING...,0.0,0.05
1772425806,0.8427092432975769,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.047619047619047616
1772425806,0.9050871133804321,0.0,0.0,0.470649391412735,YOLO_ONLY,PENDING...,0.0,0.045454545454545456
1772425806,1.0014142990112305,0.0,0.0,0.5516126751899719,YOLO_ONLY,PENDING...,0.0,0.043478260869565216
1772425807,1.1250386238098145,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.041666666666666664
1772425807,1.2191916704177856,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.04
1772425807,1.2733914852142334,0.0,0.0,0.3907555043697357,YOLO_ONLY,PENDING...,0.0,0.038461538461538464
1772425807,1.3636014461517334,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.037037037037037035
1772425807,1.4378031492233276,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.03571428571428571
1772425807,1.4844292402267456,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.034482758620689655
1772425808,1.5526187419891357,0.0,0.0,0.2542799711227417,YOLO_ONLY,PENDING...,0.0,0.03333333333333333
1772425808,1.6478304862976074,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.03225806451612903
1772425808,1.6925570964813232,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.03125
1772425808,1.7492555379867554,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.030303030303030304
1772425808,1.779146671295166,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.029411764705882353
1772425808,1.8208436965942383,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02857142857142857
1772425808,1.869696021080017,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.027777777777777776
1772425809,1.9103747606277466,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02702702702702703
1772425809,1.9861470460891724,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02631578947368421
1772425809,2.026226282119751,0.0,0.0,0.3404228687286377,YOLO_ONLY,PENDING...,0.0,0.02564102564102564
1772425809,2.0974698066711426,0.0,0.0,0.3436279892921448,YOLO_ONLY,PENDING...,0.0,0.025
1772425809,2.160963296890259,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.024390243902439025
1772425809,2.2190182209014893,0.0,0.0,0.2807817757129669,YOLO_ONLY,PENDING...,0.0,0.023809523809523808
1772425810,2.274794816970825,0.0,0.0,0.2588168978691101,YOLO_ONLY,PENDING...,0.0,0.023255813953488372
1772425810,2.3332247734069824,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.022727272727272728
1772425810,2.3433408737182617,0.0,0.0,0.3224290907382965,YOLO_ONLY,PENDING...,0.0,0.022222222222222223
1772425810,2.352607011795044,0.0,0.0,0.3327871263027191,YOLO_ONLY,PENDING...,0.0,0.021739130434782608
1772425810,2.3503122329711914,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02127659574468085
1772425810,2.3468544483184814,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.020833333333333332
1772425810,2.338789701461792,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02040816326530612
1772425811,2.3351082801818848,0.0,0.0,0.27030712366104126,YOLO_ONLY,PENDING...,0.0,0.02
1772425811,2.327984094619751,0.0,0.0,0.5038577914237976,YOLO_ONLY,PENDING...,0.0,0.0196078431372549
1772425811,2.326611042022705,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.019230769230769232
