stamp_sec,x,y,z,yolo_conf,status,vlm_response,latency_ms,usage_ratio
1771715931,1.7990493774414062,0.0,0.0,0.278797447681427,YOLO_ONLY,PENDING...,0.0,0.0
1771715937,1.7977774143218994,0.0,0.0,0.34231406450271606,YOLO_ONLY,PENDING...,0.0,0.0
1771715937,1.7977783679962158,0.0,0.0,0.29399043321609497,YOLO_ONLY,PENDING...,0.0,0.0
1771715937,1.7977864742279053,0.0,0.0,0.0,VLM_TRIGGERED,PENDING...,0.0,0.1111111111111111
1771715937,1.7977559566497803,0.0,0.0,0.3125603199005127,YOLO_ONLY,PENDING...,0.0,0.1
1771715937,1.7977010011672974,0.0,0.0,0.5605385899543762,YOLO_ONLY,PENDING...,0.0,0.09090909090909091
1771715937,1.7977372407913208,0.0,0.0,0.39724311232566833,YOLO_ONLY,PENDING...,0.0,0.08333333333333333
1771715937,1.7977268695831299,0.0,0.0,0.32108360528945923,YOLO_ONLY,PENDING...,0.0,0.07692307692307693
1771715937,1.7977089881896973,0.0,0.0,0.5786219239234924,YOLO_ONLY,PENDING...,0.0,0.07142857142857142
1771715938,1.797631859779358,0.0,0.0,0.2777806222438812,YOLO_ONLY,PENDING...,0.0,0.06666666666666667
1771715938,1.7976772785186768,0.0,0.0,0.6447737812995911,YOLO_ONLY,PENDING...,0.0,0.0625
1771715938,1.7996397018432617,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.058823529411764705
1771715938,1.801264762878418,0.0,0.0,0.31953099370002747,YOLO_ONLY,PENDING...,0.0,0.05555555555555555
1771715938,1.804203987121582,0.0,0.0,0.5223585367202759,YOLO_ONLY,PENDING...,0.0,0.05263157894736842
1771715938,1.8096190690994263,0.0,0.0,0.4591708481311798,YOLO_ONLY,PENDING...,0.0,0.05
1771715938,1.8189390897750854,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.047619047619047616
1771715938,1.8444006443023682,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.045454545454545456
1771715938,1.8613981008529663,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.043478260869565216
1771715938,1.8843293190002441,0.0,0.0,0.4743850529193878,YOLO_ONLY,PENDING...,0.0,0.041666666666666664
1771715938,1.938017725944519,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.04
1771715938,1.9661660194396973,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.038461538461538464
1771715938,1.9990428686141968,0.0,0.0,0.252098947763443,YOLO_ONLY,PENDING...,0.0,0.037037037037037035
1771715938,2.032005786895752,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.03571428571428571
1771715938,2.1045749187469482,0.0,0.0,0.48400163650512695,YOLO_ONLY,PENDING...,0.0,0.034482758620689655
1771715938,2.1385247707366943,0.0,0.0,0.3907589316368103,YOLO_ONLY,PENDING...,0.0,0.03333333333333333
1771715939,2.1773388385772705,0.0,0.0,0.3252825438976288,YOLO_ONLY,PENDING...,0.0,0.03225806451612903
1771715939,2.2149534225463867,0.0,0.0,0.35129237174987793,YOLO_ONLY,PENDING...,0.0,0.03125
1771715939,2.28481125831604,0.0,0.0,0.4221687614917755,YOLO_ONLY,PENDING...,0.0,0.030303030303030304
1771715939,2.3180294036865234,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.029411764705882353
1771715939,2.3547523021698,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02857142857142857
1771715939,2.38906192779541,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.027777777777777776
1771715939,2.4262492656707764,0.0,0.0,0.3781501054763794,YOLO_ONLY,PENDING...,0.0,0.02702702702702703
1771715939,2.497124195098877,0.0,0.0,0.3542081415653229,YOLO_ONLY,PENDING...,0.0,0.02631578947368421
1771715939,2.534736156463623,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.02564102564102564
1771715939,2.566467761993408,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.025
1771715939,2.5999536514282227,0.0,0.0,0.7227551937103271,YOLO_ONLY,PENDING...,0.0,0.024390243902439025
1771715939,2.6310904026031494,0.0,0.0,0.43828269839286804,YOLO_ONLY,PENDING...,0.0,0.023809523809523808
1771715939,2.664306163787842,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.023255813953488372
1771715939,2.6969149112701416,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.022727272727272728
1771715939,2.726325750350952,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.022222222222222223
1771715939,2.7550010681152344,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.021739130434782608
1771715940,2.7846219539642334,0.0,0.0,0.7554555535316467,YOLO_ONLY,PENDING...,0.0,0.02127659574468085
1771715940,2.816385507583618,0.0,0.0,0.0,YOLO_ONLY,PENDING...,0.0,0.020833333333333332
1771715940,2.8441224098205566,0.0,0.0,0.5418310165405273,YOLO_ONLY,PENDING...,0.0,0.02040816326530612
1771715940,2.9023802280426025,0.0,0.0,0.9175763726234436,YOLO_ONLY,PENDING...,0.0,0.02
1771715940,2.930274486541748,0.0,0.0,0.8761020302772522,YOLO_ONLY,PENDING...,0.0,0.0196078431372549
