frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.52_raw.mp4,0.5123,chair;tv,YOLO_ONLY,N/A,0,0.0000
2,custom,trial_x_0.52_raw.mp4,0.3769,chair,YOLO_ONLY,N/A,0,0.0000
3,custom,trial_x_0.52_raw.mp4,0.5646,chair,YOLO_ONLY,N/A,0,0.0000
4,custom,trial_x_0.52_raw.mp4,0.5376,chair;toilet,YOLO_ONLY,N/A,0,0.0000
5,custom,trial_x_0.52_raw.mp4,0.3455,chair;toilet,YOLO_ONLY,N/A,0,0.0000
6,custom,trial_x_0.52_raw.mp4,0.4858,chair;chair;tv,YOLO_ONLY,N/A,0,0.0000
7,custom,trial_x_0.52_raw.mp4,0.5431,chair;chair;tv,YOLO_ONLY,N/A,0,0.0000
8,custom,trial_x_0.52_raw.mp4,0.4121,chair;car,YOLO_ONLY,N/A,0,0.0000
9,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
10,custom,trial_x_0.52_raw.mp4,0.3112,tv;chair,YOLO_ONLY,N/A,0,0.0000
11,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
12,custom,trial_x_0.52_raw.mp4,0.2865,bottle,VLM_TRIGGERED,PENDING...,0,0.0000
12,custom,trial_x_0.52_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to identify any obstacles or hazards with precision. However; from what can be discerned; there appears to be a bright light source in the center; which could be a camera flash or another light source; and an orange traffic cone on the floor. The rest of the image is too indistinct to provide a detailed description of the floor and path.,4366.8,0.0833
13,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
14,custom,trial_x_0.52_raw.mp4,0.6001,tv,YOLO_ONLY,N/A,0,0.0714
15,custom,trial_x_0.52_raw.mp4,0.4383,tv,YOLO_ONLY,N/A,0,0.0667
16,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
17,custom,trial_x_0.52_raw.mp4,0.4497,tv;bowl,YOLO_ONLY,N/A,0,0.0588
18,custom,trial_x_0.52_raw.mp4,0.3815,tv;bottle;sink,YOLO_ONLY,N/A,0,0.0556
19,custom,trial_x_0.52_raw.mp4,0.5099,toilet,YOLO_ONLY,N/A,0,0.0526
20,custom,trial_x_0.52_raw.mp4,0.4753,tv;toilet;chair,YOLO_ONLY,N/A,0,0.0500
21,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0476
22,custom,trial_x_0.52_raw.mp4,0.4962,toothbrush,YOLO_ONLY,N/A,0,0.0455
23,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0435
24,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0417
25,custom,trial_x_0.52_raw.mp4,0.3939,toilet,YOLO_ONLY,N/A,0,0.0400
26,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0385
27,custom,trial_x_0.52_raw.mp4,0.2906,toilet,VLM_TRIGGERED,PENDING...,0,0.0370
27,custom,trial_x_0.52_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to identify any obstacles or hazards.,2866.6,0.0741
28,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
29,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0690
30,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
31,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0645
32,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
33,custom,trial_x_0.52_raw.mp4,0.3669,sink,YOLO_ONLY,N/A,0,0.0606
34,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0588
35,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0571
36,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0556
37,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0541
38,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0526
39,custom,trial_x_0.52_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0513
40,custom,trial_x_0.52_raw.mp4,0.3513,toilet,YOLO_ONLY,N/A,0,0.0500
41,custom,trial_x_0.52_raw.mp4,0.3411,toilet;sink,YOLO_ONLY,N/A,0,0.0488
42,custom,trial_x_0.52_raw.mp4,0.3559,toilet;sink,YOLO_ONLY,N/A,0,0.0476
