frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
2,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
3,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
4,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
5,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
6,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
7,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
8,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
9,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
10,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
11,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
12,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
13,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
14,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
15,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
16,custom,trial_x_0.385_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0000
16,custom,trial_x_0.385_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a potential hazard due to the large; dark circular object that could be a hole or a hole cover. It's important to navigate carefully around this area to avoid any accidents. Additionally; the orange traffic cone suggests that there may be ongoing work or a restricted area; so it's advisable to stay clear of it and proceed with caution.,4656.7,0.0625
17,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
18,custom,trial_x_0.385_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
