frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.1_raw.mp4,0.6851,tv;person,YOLO_ONLY,N/A,0,0.0000
2,custom,trial_x_0.1_raw.mp4,0.3692,tv,YOLO_ONLY,N/A,0,0.0000
3,custom,trial_x_0.1_raw.mp4,0.3612,tv,YOLO_ONLY,N/A,0,0.0000
4,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
5,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
6,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
7,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
8,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
9,custom,trial_x_0.1_raw.mp4,0.2540,bottle,YOLO_ONLY,N/A,0,0.0000
10,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
11,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
12,custom,trial_x_0.1_raw.mp4,0.3022,laptop,YOLO_ONLY,N/A,0,0.0000
13,custom,trial_x_0.1_raw.mp4,0.3254,laptop,YOLO_ONLY,N/A,0,0.0000
14,custom,trial_x_0.1_raw.mp4,0.2628,bottle,YOLO_ONLY,N/A,0,0.0000
15,custom,trial_x_0.1_raw.mp4,0.4383,cell phone;tv,YOLO_ONLY,N/A,0,0.0000
16,custom,trial_x_0.1_raw.mp4,0.3736,tv,YOLO_ONLY,N/A,0,0.0000
17,custom,trial_x_0.1_raw.mp4,0.2574,cell phone,YOLO_ONLY,N/A,0,0.0000
18,custom,trial_x_0.1_raw.mp4,0.2802,cell phone,YOLO_ONLY,N/A,0,0.0000
19,custom,trial_x_0.1_raw.mp4,0.2558,bottle,YOLO_ONLY,N/A,0,0.0000
20,custom,trial_x_0.1_raw.mp4,0.5373,bottle,YOLO_ONLY,N/A,0,0.0000
21,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
22,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
23,custom,trial_x_0.1_raw.mp4,0.2952,tv,YOLO_ONLY,N/A,0,0.0000
24,custom,trial_x_0.1_raw.mp4,0.4372,cell phone;tv,YOLO_ONLY,N/A,0,0.0000
25,custom,trial_x_0.1_raw.mp4,0.6623,tv;bottle,YOLO_ONLY,N/A,0,0.0000
26,custom,trial_x_0.1_raw.mp4,0.4315,tv,YOLO_ONLY,N/A,0,0.0000
27,custom,trial_x_0.1_raw.mp4,0.3264,bottle,YOLO_ONLY,N/A,0,0.0000
28,custom,trial_x_0.1_raw.mp4,0.4441,bottle;tv,YOLO_ONLY,N/A,0,0.0000
29,custom,trial_x_0.1_raw.mp4,0.3780,bottle,YOLO_ONLY,N/A,0,0.0000
30,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
31,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
32,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
33,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
34,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
35,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
36,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
37,custom,trial_x_0.1_raw.mp4,0.3245,chair;tv,YOLO_ONLY,N/A,0,0.0000
38,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
39,custom,trial_x_0.1_raw.mp4,0.2647,chair,YOLO_ONLY,N/A,0,0.0000
40,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
41,custom,trial_x_0.1_raw.mp4,0.3831,chair,YOLO_ONLY,N/A,0,0.0000
42,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
43,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
44,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
45,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
46,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
47,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
48,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
49,custom,trial_x_0.1_raw.mp4,0.2749,toothbrush,YOLO_ONLY,N/A,0,0.0000
50,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
51,custom,trial_x_0.1_raw.mp4,0.2762,tv,YOLO_ONLY,N/A,0,0.0000
52,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
53,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
54,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
55,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
56,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
57,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
58,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
59,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
60,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
61,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
62,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
63,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
64,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
65,custom,trial_x_0.1_raw.mp4,0.3779,person;person,YOLO_ONLY,N/A,0,0.0000
66,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
67,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
68,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
69,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
70,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
71,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
72,custom,trial_x_0.1_raw.mp4,0.4344,person,YOLO_ONLY,N/A,0,0.0000
73,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
74,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
75,custom,trial_x_0.1_raw.mp4,0.2825,mouse,YOLO_ONLY,N/A,0,0.0000
76,custom,trial_x_0.1_raw.mp4,0.2504,person,YOLO_ONLY,N/A,0,0.0000
77,custom,trial_x_0.1_raw.mp4,0.2991,person,YOLO_ONLY,N/A,0,0.0000
78,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
79,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
80,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
81,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
82,custom,trial_x_0.1_raw.mp4,0.3020,car,YOLO_ONLY,N/A,0,0.0000
83,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
84,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
85,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
86,custom,trial_x_0.1_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
87,custom,trial_x_0.1_raw.mp4,0.2782,clock,YOLO_ONLY,N/A,0,0.0000
