frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
2,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
3,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
4,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
5,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
6,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
7,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
8,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
9,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
10,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
11,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
12,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
13,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
14,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
15,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
16,custom,trial_x_0.58_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0000
16,custom,trial_x_0.58_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a potential hazard due to the large; dark; circular object in the center; which could be a hole or a dark spot on the floor. It may obstruct the path or visibility for someone with low vision. The orange and black traffic cone suggests that there might be a restricted area or a caution to be aware of. The whiteboard in the background could be used for navigation or to provide information about the location. The overall setting appears to be an indoor space; possibly a classroom or an office; where such hazards could pose a risk to individuals with visual impairments.,5947.7,0.0625
17,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
18,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
19,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
20,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
21,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
22,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0455
23,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0435
24,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0417
25,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0400
26,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0385
27,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0370
28,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0357
29,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0345
30,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0333
31,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0323
32,custom,trial_x_0.58_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0312
32,custom,trial_x_0.58_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a potential hazard due to the dark; circular opening on the wall. It could be a hole or a vent; which might be a tripping hazard or a source of obstruction. The navigation guidance would be to avoid this area to prevent accidents.,4124.4,0.0625
33,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0606
34,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
35,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
36,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
37,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
38,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
39,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0513
40,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
41,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0488
42,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
43,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0465
44,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0455
45,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0444
46,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0435
47,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0426
48,custom,trial_x_0.58_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0417
48,custom,trial_x_0.58_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a dark; circular object on the wall; which could be a hole or a shadow. There is no immediate hazard visible; but the darkness could potentially obscure navigation. The text on the wall is not legible; so it's difficult to provide specific guidance. However; if this is a simulated impairment; it's important to note that the image is not real and should not be used for navigation or safety purposes.,4808.3,0.0625
49,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0612
50,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0600
51,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
52,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0577
53,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0566
54,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
55,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0545
56,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0536
57,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
58,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0517
59,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0508
60,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
61,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0492
62,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0484
63,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
64,custom,trial_x_0.58_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0469
64,custom,trial_x_0.58_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a dark; circular object on the wall; which could be a shadow or a reflection. There are no immediate hazards or obstacles visible in the image. However; due to the low visibility; it's important to navigate carefully to avoid any potential tripping hazards. The navigation guidance would be to move slowly and carefully around the area; paying attention to any uneven surfaces or objects that may not be visible due to the low light conditions.,4895.5,0.0625
65,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0615
66,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0606
67,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0597
68,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
69,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0580
70,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
71,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0563
72,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
73,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0548
74,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
75,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0533
76,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
77,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0519
78,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0513
79,custom,trial_x_0.58_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0506
