frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,robot_room_first_trial,trial_x_0.29.mp4,0.4209,YOLO_ONLY,N/A,0,0.0000
2,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
3,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
4,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
5,robot_room_first_trial,trial_x_0.29.mp4,0.4174,YOLO_ONLY,N/A,0,0.0000
6,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
7,robot_room_first_trial,trial_x_0.29.mp4,0.4255,YOLO_ONLY,N/A,0,0.0000
8,robot_room_first_trial,trial_x_0.29.mp4,0.3088,VLM_TRIGGERED,PENDING...,0,0.0000
8,robot_room_first_trial,trial_x_0.29.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a blurred area with an orange object that could be interpreted as a traffic cone or barrier; indicating a potential hazard or obstacle. The rest of the room is out of focus; making it difficult to identify specific details beyond this central element.,4257.0,0.1250
9,robot_room_first_trial,trial_x_0.29.mp4,0.6796,YOLO_ONLY,N/A,0,0.1111
10,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1000
11,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.0909
12,robot_room_first_trial,trial_x_0.29.mp4,0.3131,VLM_TRIGGERED,PENDING...,0,0.0833
12,robot_room_first_trial,trial_x_0.29.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows an orange traffic cone on the left side; which could be a hazard for pedestrians or vehicles. There is also a black circular object that appears to be a shadow or reflection on the ground; but it's not clear what this object is due to the blurriness of the image. The floor seems to be made of concrete with some wear and tear visible; and there is a path leading towards the cone.,4730.4,0.1667
13,robot_room_first_trial,trial_x_0.29.mp4,0.3182,VLM_TRIGGERED,PENDING...,0,0.1538
13,robot_room_first_trial,trial_x_0.29.mp4,N/A,VLM_RESPONSE_RECEIVED,The image provided is too blurred to identify any obstacles or hazards with precision. It appears to be a low-resolution photograph; possibly taken from a moving vehicle or during an accident; which makes it difficult to discern clear details about the room's floor and path. For accurate identification of obstacles and hazards; a higher resolution image would be required where such features are visible and identifiable.,4522.8,0.2308
14,robot_room_first_trial,trial_x_0.29.mp4,0.3725,YOLO_ONLY,N/A,0,0.2143
15,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.2000
16,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1875
17,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1765
18,robot_room_first_trial,trial_x_0.29.mp4,0.4930,YOLO_ONLY,N/A,0,0.1667
19,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1579
20,robot_room_first_trial,trial_x_0.29.mp4,0.3557,YOLO_ONLY,N/A,0,0.1500
21,robot_room_first_trial,trial_x_0.29.mp4,0.4268,YOLO_ONLY,N/A,0,0.1429
22,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1364
23,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1304
24,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1250
25,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1200
26,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1154
27,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1111
28,robot_room_first_trial,trial_x_0.29.mp4,0.4539,YOLO_ONLY,N/A,0,0.1071
29,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1034
30,robot_room_first_trial,trial_x_0.29.mp4,0.3024,VLM_TRIGGERED,PENDING...,0,0.1000
30,robot_room_first_trial,trial_x_0.29.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a person's feet walking; with a focus on the lower half of their body. The floor appears to be made of dark tiles or carpet; and there is a visible shadow cast by the person; indicating that the light source is coming from above. There are no clear obstacles or hazards in the immediate vicinity of the person's feet; however; due to the low resolution and blurriness of the image; it is difficult to identify any specific objects or features on the floor with precision. The black circle in the center does not correspond to a real-world object but seems to be an artistic element added to the image for illustrative purposes.,5801.6,0.1333
31,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1290
32,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1250
33,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1212
34,robot_room_first_trial,trial_x_0.29.mp4,0.4153,YOLO_ONLY,N/A,0,0.1176
35,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1143
36,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1111
37,robot_room_first_trial,trial_x_0.29.mp4,0.3743,YOLO_ONLY,N/A,0,0.1081
38,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1053
39,robot_room_first_trial,trial_x_0.29.mp4,0.5506,YOLO_ONLY,N/A,0,0.1026
40,robot_room_first_trial,trial_x_0.29.mp4,0.2968,VLM_TRIGGERED,PENDING...,0,0.1000
40,robot_room_first_trial,trial_x_0.29.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a blurred area with no discernible objects or hazards; focusing solely on the floor and path. The clarity is low; making it difficult to identify specific details about the room's features.,3661.4,0.1250
41,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1220
42,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1190
43,robot_room_first_trial,trial_x_0.29.mp4,0.4876,YOLO_ONLY,N/A,0,0.1163
44,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1136
45,robot_room_first_trial,trial_x_0.29.mp4,0.3828,YOLO_ONLY,N/A,0,0.1111
46,robot_room_first_trial,trial_x_0.29.mp4,0.3650,YOLO_ONLY,N/A,0,0.1087
47,robot_room_first_trial,trial_x_0.29.mp4,0.4088,YOLO_ONLY,N/A,0,0.1064
48,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1042
49,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1020
50,robot_room_first_trial,trial_x_0.29.mp4,0.2631,VLM_TRIGGERED,PENDING...,0,0.1000
50,robot_room_first_trial,trial_x_0.29.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an artificial floor; likely within a room or an enclosed space. The cones are positioned at different angles; with one closer to the foreground and the other slightly behind it. There is no clear indication of any obstacles or hazards in the immediate vicinity of the cones; however; due to the blurriness of the image; it's not possible to provide a detailed description of the floor or path beyond these observations.,5024.6,0.1200
51,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1176
52,robot_room_first_trial,trial_x_0.29.mp4,0.3534,YOLO_ONLY,N/A,0,0.1154
53,robot_room_first_trial,trial_x_0.29.mp4,0.5898,YOLO_ONLY,N/A,0,0.1132
54,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1111
55,robot_room_first_trial,trial_x_0.29.mp4,0.6676,YOLO_ONLY,N/A,0,0.1091
56,robot_room_first_trial,trial_x_0.29.mp4,0.0000,YOLO_ONLY,N/A,0,0.1071
57,robot_room_first_trial,trial_x_0.29.mp4,0.4985,YOLO_ONLY,N/A,0,0.1053
