frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,robot_room_first_trial,trial_x_0.9.mp4,0.3730,VLM_TRIGGERED,PENDING...,0,0.0000
1,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two traffic cones; one with an orange base and white stripes; and another with a red base and white stripes. The path appears to be clear except for these cones. There are no other visible hazards or obstructions in the image.,4185.9,1.0000
2,robot_room_first_trial,trial_x_0.9.mp4,0.6213,VLM_TRIGGERED,PENDING...,0,0.5000
2,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here seem out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention.,5045.9,1.0000
3,robot_room_first_trial,trial_x_0.9.mp4,0.5416,VLM_TRIGGERED,PENDING...,0,0.6667
3,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here seem out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention for safety reasons.,5034.4,1.0000
4,robot_room_first_trial,trial_x_0.9.mp4,0.3016,VLM_TRIGGERED,PENDING...,0,0.7500
4,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two traffic cones; one standing upright and another lying on its side. The standing cone is positioned closer to the foreground; while the fallen cone is further back. There are no other visible hazards or obstructions that can be identified from this perspective of the image.,4156.9,1.0000
5,robot_room_first_trial,trial_x_0.9.mp4,0.0000,YOLO_ONLY,N/A,0,0.8000
6,robot_room_first_trial,trial_x_0.9.mp4,0.4981,VLM_TRIGGERED,PENDING...,0,0.6667
6,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here they appear out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention for safety reasons.,4802.9,0.8333
7,robot_room_first_trial,trial_x_0.9.mp4,0.4495,VLM_TRIGGERED,PENDING...,0,0.7143
7,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two traffic cones; one standing upright and the other lying on its side; which could be a hazard if not properly managed. Additionally; there is a black circular object that appears to be a simulation of Age-Related Macular Degeneration; but it should be disregarded for the purpose of identifying real obstacles and hazards in the room. The floor seems clear except for these objects; and the path is unobstructed by any visible debris or other hazards.,5238.6,0.8571
8,robot_room_first_trial,trial_x_0.9.mp4,0.4852,VLM_TRIGGERED,PENDING...,0,0.7500
8,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here seem out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention for safety reasons.,5438.7,0.8750
9,robot_room_first_trial,trial_x_0.9.mp4,0.5055,VLM_TRIGGERED,PENDING...,0,0.7778
9,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here seem out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention for safety reasons.,4870.1,0.8889
10,robot_room_first_trial,trial_x_0.9.mp4,0.4937,VLM_TRIGGERED,PENDING...,0,0.8000
10,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two orange traffic cones; which are placed on the floor. The first cone is upright and appears to be intact; while the second one is lying on its side with a portion of it buried in what seems to be a pile of cables or wires. There's also a black object that resembles a chair or piece of furniture partially obscured by the cones and the clutter. The path leading to these objects is not clearly visible; but there appears to be a slight incline from where the cones are placed towards the background of the image.,5739.8,0.9000
11,robot_room_first_trial,trial_x_0.9.mp4,0.3298,VLM_TRIGGERED,PENDING...,0,0.8182
11,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include an orange traffic cone with reflective stripes; which is positioned upright; and a black object that appears to be a piece of debris or trash on the floor. The clear area of the image shows a section of the floor with no immediate hazards visible.,4089.5,0.9091
12,robot_room_first_trial,trial_x_0.9.mp4,0.3280,VLM_TRIGGERED,PENDING...,0,0.8333
12,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include an orange traffic cone with reflective stripes; which is positioned upright; and a black object that appears to be a piece of debris or trash on the floor. The clear area of the image shows a section of the floor with no significant hazards immediately visible.,4159.9,0.9167
13,robot_room_first_trial,trial_x_0.9.mp4,0.4341,VLM_TRIGGERED,PENDING...,0,0.8462
13,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here they appear out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention.,4744.0,0.9231
14,robot_room_first_trial,trial_x_0.9.mp4,0.3587,VLM_TRIGGERED,PENDING...,0,0.8571
14,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here they appear to be placed haphazardly rather than serving their intended function. The black blurry circle in the center is a simulation of Age-Related Macular Degeneration and should not be considered an actual obstacle or hazard. The floor appears clear except for these cones; and there are no visible pathways that would indicate a specific route to follow. The room seems to be a workspace with office equipment; but it lacks any immediate safety features or hazards that could pose a risk to individuals moving through the space.,5738.8,0.9286
15,robot_room_first_trial,trial_x_0.9.mp4,0.3375,VLM_TRIGGERED,PENDING...,0,0.8667
15,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two traffic cones; one standing upright and another lying on its side. The standing cone is positioned closer to the foreground; while the fallen cone is further back. There are no other visible hazards or obstructions that can be identified from this perspective of the image.,4245.2,0.9333
16,robot_room_first_trial,trial_x_0.9.mp4,0.3892,VLM_TRIGGERED,PENDING...,0,0.8750
16,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two orange traffic cones; which are placed on the floor. The first cone is upright and appears to be intact; while the second one is lying on its side with a black substance spilling out from it. There's also a whiteboard visible in the background; but no other hazards can be identified from this image.,4423.5,0.9375
17,robot_room_first_trial,trial_x_0.9.mp4,0.3797,VLM_TRIGGERED,PENDING...,0,0.8824
17,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two orange traffic cones; which are placed on the floor. The first cone is upright and appears to be intact; while the second one is lying on its side with a black substance spilling out from it. There's also a whiteboard visible in the background; but no other hazards can be identified from this image.,4443.6,0.9412
18,robot_room_first_trial,trial_x_0.9.mp4,0.3009,VLM_TRIGGERED,PENDING...,0,0.8889
18,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety or demarcation purposes. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration (AMD); but it does not pose an actual hazard as it is merely a visual effect and not a physical object. The clear areas of the image show a floor that appears to be carpeted; with no visible obstacles or hazards other than the cones themselves.,5029.7,0.9444
19,robot_room_first_trial,trial_x_0.9.mp4,0.3083,VLM_TRIGGERED,PENDING...,0,0.8947
19,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety or demarcation purposes. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration (AMD); but it does not pose an actual hazard as it is merely a visual effect and not a physical object. The clear areas of the image show a floor that appears to be carpeted; with no visible obstacles or hazards other than the cones themselves.,5072.3,0.9474
20,robot_room_first_trial,trial_x_0.9.mp4,0.3904,VLM_TRIGGERED,PENDING...,0,0.9000
20,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two orange traffic cones; which are positioned on the floor. The first cone is upright and appears to be intact; while the second one is lying on its side with a portion of it obscured by what seems to be a black object or material. There's also a white and orange striped caution tape barrier in the foreground; which could indicate a restricted area or a hazardous zone within the room. The floor appears to be carpeted; and there are no visible signs of other hazards such as sharp objects or tripping hazards.,5596.6,0.9500
21,robot_room_first_trial,trial_x_0.9.mp4,0.3442,VLM_TRIGGERED,PENDING...,0,0.9048
21,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include two traffic cones; one standing upright and the other lying on its side; which could be a hazard if not properly managed. Additionally; there is a black circular object that appears to be a simulation of Age-Related Macular Degeneration; but it should be disregarded for the purpose of identifying real obstacles and hazards in the room. The floor seems clear except for these objects; and the path is unobstructed by any visible debris or tripping hazards.,5198.2,0.9524
22,robot_room_first_trial,trial_x_0.9.mp4,0.3189,VLM_TRIGGERED,PENDING...,0,0.9091
22,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety or demarcation purposes. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration (AMD); but it does not pose an actual hazard as it is merely a visual effect and not a physical object. The clear areas of the image show a floor that appears to be carpeted; with no visible obstacles or hazards other than the cones themselves.,5042.3,0.9545
23,robot_room_first_trial,trial_x_0.9.mp4,0.3389,VLM_TRIGGERED,PENDING...,0,0.9130
23,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety or demarcation purposes. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration (AMD); but it does not pose an actual hazard as it is merely a visual effect and not a physical object. The clear areas of the image show a floor with no immediate obstructions; and there are no visible paths that would be considered hazardous in this context.,5166.2,0.9565
24,robot_room_first_trial,trial_x_0.9.mp4,0.4114,VLM_TRIGGERED,PENDING...,0,0.9167
24,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety or demarcation purposes. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration (AMD); but it does not pose an actual hazard as it is merely a visual effect and not a physical object. The clear areas of the image show a floor with no immediate obstructions; and there are no visible paths that would be considered hazardous in this context.,5171.3,0.9583
25,robot_room_first_trial,trial_x_0.9.mp4,0.3279,VLM_TRIGGERED,PENDING...,0,0.9200
25,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include an orange traffic cone with reflective stripes; which is positioned upright; and a black object that appears to be a piece of equipment or machinery on the floor. The clear area of the image shows a well-lit office space with no immediate hazards visible.,4333.9,0.9600
26,robot_room_first_trial,trial_x_0.9.mp4,0.6473,VLM_TRIGGERED,PENDING...,0,0.9231
26,robot_room_first_trial,trial_x_0.9.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles present in the room include two orange traffic cones; which are typically used for safety purposes but here they appear out of place due to their size and positioning. The black blurry circle in the center is a simulated representation of Age-Related Macular Degeneration; which is not an actual hazard but rather a visual effect added to the image. There are no other clear obstacles or hazards visible in the room that would require attention.,4754.1,0.9615
27,robot_room_first_trial,trial_x_0.9.mp4,0.6034,VLM_TRIGGERED,PENDING...,0,0.9259
