frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,robot_room_first_trial,trial_x_0.37.mp4,0.3750,YOLO_ONLY,N/A,0,0.0000
2,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
3,robot_room_first_trial,trial_x_0.37.mp4,0.2858,VLM_TRIGGERED,PENDING...,0,0.0000
3,robot_room_first_trial,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles and hazards in the room include the black blurry circle; which represents an Age-Related Macular Degeneration simulation; and the cluttered desk area with various items such as papers; a computer monitor; and other miscellaneous objects. The floor appears to be clear of any significant obstructions; but there is a potential tripping hazard due to the clutter on the desk.,4841.5,0.3333
4,robot_room_first_trial,trial_x_0.37.mp4,0.3473,YOLO_ONLY,N/A,0,0.2500
5,robot_room_first_trial,trial_x_0.37.mp4,0.3765,YOLO_ONLY,N/A,0,0.2000
6,robot_room_first_trial,trial_x_0.37.mp4,0.3835,YOLO_ONLY,N/A,0,0.1667
7,robot_room_first_trial,trial_x_0.37.mp4,0.2966,VLM_TRIGGERED,PENDING...,0,0.1429
7,robot_room_first_trial,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles and hazards in the room include the black blurry circle; which represents an Age-Related Macular Degeneration simulation; and the cluttered desk area with various items such as a computer monitor; keyboard; mouse; and papers. The floor appears to be clear of any significant obstructions; but there is a potential tripping hazard due to the clutter on the desk.,4546.3,0.2857
8,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2500
9,robot_room_first_trial,trial_x_0.37.mp4,0.5639,YOLO_ONLY,N/A,0,0.2222
10,robot_room_first_trial,trial_x_0.37.mp4,0.3896,YOLO_ONLY,N/A,0,0.2000
11,robot_room_first_trial,trial_x_0.37.mp4,0.3508,YOLO_ONLY,N/A,0,0.1818
12,robot_room_first_trial,trial_x_0.37.mp4,0.3146,VLM_TRIGGERED,PENDING...,0,0.1667
12,robot_room_first_trial,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles and hazards in the room include the black blurry circle; which represents an Age-Related Macular Degeneration simulation; and the cluttered desk area with various items such as papers; a computer monitor; and other miscellaneous objects. The floor appears to be clear of any significant obstructions; but there is a potential tripping hazard due to the clutter on the desk.,4519.2,0.2500
13,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2308
14,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2143
15,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2000
16,robot_room_first_trial,trial_x_0.37.mp4,0.2770,VLM_TRIGGERED,PENDING...,0,0.1875
16,robot_room_first_trial,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles and hazards in the room include the black blurry circle; which represents an Age-Related Macular Degeneration simulation; and the cluttered desk area with various items such as papers; a red object that could be a cup or container; and cables. The floor appears to be clear of obstacles; but there is a potential tripping hazard due to the clutter on the desk.,4572.5,0.2500
17,robot_room_first_trial,trial_x_0.37.mp4,0.3844,YOLO_ONLY,N/A,0,0.2353
18,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2222
19,robot_room_first_trial,trial_x_0.37.mp4,0.3506,YOLO_ONLY,N/A,0,0.2105
20,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2000
21,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.1905
22,robot_room_first_trial,trial_x_0.37.mp4,0.2743,VLM_TRIGGERED,PENDING...,0,0.1818
22,robot_room_first_trial,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles and hazards in the room include the cluttered desk with papers; books; and a computer monitor; which could pose tripping hazards if not cleared. Additionally; the chair's positioning might be an obstacle for movement around the workspace. The floor appears to be clear of any immediate obstacles; but the presence of the desk and chair suggests that there may be limited space for walking or maneuvering in this area.,4776.2,0.2273
23,robot_room_first_trial,trial_x_0.37.mp4,0.3634,YOLO_ONLY,N/A,0,0.2174
24,robot_room_first_trial,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.2083
25,robot_room_first_trial,trial_x_0.37.mp4,0.2866,VLM_TRIGGERED,PENDING...,0,0.2000
