frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
2,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
3,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
4,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
5,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
6,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
7,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
8,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
9,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
10,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
11,robot_room_first_trial,trial_x_0.61.mp4,0.2557,VLM_TRIGGERED,PENDING...,0,0.0000
11,robot_room_first_trial,trial_x_0.61.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles visible in the room include an orange traffic cone; which is positioned upright and appears to be placed intentionally for a specific purpose; possibly as part of a training exercise or demonstration. The black blurry circle in the center is not a real obstacle but rather a graphical representation used in the simulation software to indicate where the robotic arm should move around it. There are no other clear hazards such as tripping obstacles or sharp objects that can be identified from this image.,5337.7,0.0909
12,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0833
13,robot_room_first_trial,trial_x_0.61.mp4,0.2618,VLM_TRIGGERED,PENDING...,0,0.0769
13,robot_room_first_trial,trial_x_0.61.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles visible in the room include an orange traffic cone; which is positioned upright and appears to be intact; suggesting that it may serve as a marker or guide for movement within the space. The black blurry circle in the center of the image does not represent an actual hazard but rather a simulated one; likely used for testing purposes related to the robotic system's navigation capabilities. The rest of the floor and path are clear except for this simulated hazard; which is isolated from the rest of the room's features.,5110.0,0.1538
14,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1429
15,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1333
16,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1250
17,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1176
18,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1111
19,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1053
20,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.1000
21,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0952
22,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0909
23,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0870
24,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0833
25,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0800
26,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0769
27,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0741
28,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0714
29,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0690
30,robot_room_first_trial,trial_x_0.61.mp4,0.0000,YOLO_ONLY,N/A,0,0.0667
