frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
2,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
3,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
4,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
5,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
6,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
7,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
8,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
9,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
10,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
11,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
12,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
13,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
14,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
15,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
16,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
17,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
18,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
19,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
20,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
21,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
22,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
23,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
24,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
25,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
26,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
27,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
28,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
29,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
30,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
31,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
32,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
33,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
34,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
35,glaucoma,trial_x_0.605.mp4,0.2890,tv,VLM_TRIGGERED,PENDING...,0,0.0000
35,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark and lacks clarity to identify any obstacles or hazards in the room.,3062.5,0.0286
36,glaucoma,trial_x_0.605.mp4,0.3490,tv,VLM_TRIGGERED,PENDING...,0,0.0278
36,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark and lacks clarity to identify any obstacles or hazards in the room.,3065.5,0.0556
37,glaucoma,trial_x_0.605.mp4,0.2684,tv,VLM_TRIGGERED,PENDING...,0,0.0541
37,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark to provide a detailed description of the room's obstacles and hazards.,3013.6,0.0811
38,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0789
39,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
40,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0750
41,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0732
42,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
43,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0698
44,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0682
45,glaucoma,trial_x_0.605.mp4,0.3415,tv,VLM_TRIGGERED,PENDING...,0,0.0667
45,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark and lacks clarity to identify any obstacles or hazards in the room.,3059.3,0.0889
46,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0870
47,glaucoma,trial_x_0.605.mp4,0.4798,tv,VLM_TRIGGERED,PENDING...,0,0.0851
47,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image does not provide a clear view of the floor or path; as the focus is on the whiteboard and the camera's lens. Therefore; it is not possible to identify any obstacles or hazards in the room based on this image.,3768.0,0.1064
48,glaucoma,trial_x_0.605.mp4,0.5414,tv,YOLO_ONLY,N/A,0,0.1042
49,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1020
50,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1000
51,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0980
52,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0962
53,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0943
54,glaucoma,trial_x_0.605.mp4,0.4611,tv,VLM_TRIGGERED,PENDING...,0,0.0926
54,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image does not provide a clear view of the floor or path; as the focus is on the whiteboard and the corner white haze. Therefore; it is not possible to identify any obstacles or hazards in the room based on this image.,3851.2,0.1111
55,glaucoma,trial_x_0.605.mp4,0.4784,tv,VLM_TRIGGERED,PENDING...,0,0.1091
55,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image does not provide a clear view of the floor or path; as the focus is on the camera lens and the white haze. Therefore; it is not possible to identify any obstacles or hazards in the room based on this image.,3702.4,0.1273
56,glaucoma,trial_x_0.605.mp4,0.4705,tv,VLM_TRIGGERED,PENDING...,0,0.1250
56,glaucoma,trial_x_0.605.mp4,N/A,VLM_RESPONSE_RECEIVED,The image does not provide a clear view of the floor or path; as the focus is on the whiteboard and the red object. The corner white haze; which is a camera defect simulating Retinitis Pigmentosa; obscures the view of the room. Therefore; it is not possible to identify any obstacles or hazards in the room based on this image.,4370.3,0.1429
57,glaucoma,trial_x_0.605.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1404
