frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,RP,trial_x_0.43.mp4,0.3436,tv,VLM_TRIGGERED,PENDING...,0,0.0000
1,RP,trial_x_0.43.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a clear floor and a path. There are no visible obstacles or hazards in the room. The white haze is a camera defect simulating Retinitis Pigmentosa; which should be ignored. The focus should be on the clear areas of the image to describe the actual floor and path.,4194.2,1.0000
2,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.5000
3,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.3333
4,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2500
5,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2000
6,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1667
7,RP,trial_x_0.43.mp4,0.3416,tv,VLM_TRIGGERED,PENDING...,0,0.1429
7,RP,trial_x_0.43.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard covered in various scribbles and notes; which could be indicative of a classroom or a workspace. There are no clear obstacles or hazards visible in the image; as the focus is on the whiteboard and the immediate surroundings. The white haze is a camera effect and does not represent any real-world hazard.,4433.7,0.2857
8,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2500
9,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2222
10,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.2000
11,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1818
12,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1667
13,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1538
14,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1429
15,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1333
16,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1250
17,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1176
18,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1111
19,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1053
20,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.1000
21,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0952
22,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0909
23,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0870
24,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0833
25,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0800
26,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
27,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0741
28,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
29,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0690
30,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
31,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0645
32,RP,trial_x_0.43.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
