frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
2,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
3,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
4,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
5,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
6,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
7,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
8,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
9,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
10,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
11,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
12,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
13,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
14,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
15,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
16,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
17,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
18,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
19,custom,trial_x_0.5_raw.mp4,0.3482,airplane;airplane,VLM_TRIGGERED,PENDING...,0,0.0000
19,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and blurry to provide a detailed description of the room or identify any obstacles and hazards. Please provide a clearer image for a more accurate description.,3940.3,0.0526
20,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0500
21,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0476
22,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0455
23,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0435
24,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0417
25,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0400
26,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0385
27,custom,trial_x_0.5_raw.mp4,0.3965,airplane;airplane,VLM_TRIGGERED,PENDING...,0,0.0370
27,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and blurry to provide a detailed description of the room or identify any obstacles and hazards. Please provide a clearer image for a more accurate description.,3659.5,0.0741
28,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
29,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0690
30,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
31,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0645
32,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
33,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0606
34,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0588
35,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0571
36,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0556
37,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0541
38,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0526
39,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0513
40,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0500
41,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0488
42,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0476
43,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0465
44,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0455
45,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0444
46,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0435
47,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0426
48,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0417
49,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0408
50,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0400
51,custom,trial_x_0.5_raw.mp4,0.3112,airplane,VLM_TRIGGERED,PENDING...,0,0.0392
51,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and blurry to provide a detailed description of the room or identify any obstacles and hazards. Please provide a clearer image for a more accurate description.,3418.7,0.0588
52,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0577
53,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0566
54,custom,trial_x_0.5_raw.mp4,0.3048,person,VLM_TRIGGERED,PENDING...,0,0.0556
54,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to identify any obstacles or hazards in the room.,2997.9,0.0741
55,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0727
56,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0714
57,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0702
58,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0690
59,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0678
60,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0667
61,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0656
62,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0645
63,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0635
64,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0625
65,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0615
66,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0606
67,custom,trial_x_0.5_raw.mp4,0.3755,toothbrush,VLM_TRIGGERED,PENDING...,0,0.0597
67,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and blurry to provide a detailed description of the floor and path. Please provide a clearer image for a more accurate description.,3263.1,0.0746
68,custom,trial_x_0.5_raw.mp4,0.3642,toothbrush,VLM_TRIGGERED,PENDING...,0,0.0735
68,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too small and blurry to provide a detailed description of the room or identify any obstacles and hazards.,3147.1,0.0882
69,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0870
70,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0857
71,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0845
72,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0833
73,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0822
74,custom,trial_x_0.5_raw.mp4,0.3642,person,VLM_TRIGGERED,PENDING...,0,0.0811
74,custom,trial_x_0.5_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too blurred to provide a detailed description of the room's obstacles and hazards.,3050.3,0.0946
75,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0933
76,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0921
77,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0909
78,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0897
79,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0886
80,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0875
81,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0864
82,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0854
83,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0843
84,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0833
85,custom,trial_x_0.5_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0824
