frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
2,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
3,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
4,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
5,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
6,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
7,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
8,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
9,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
10,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
11,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
12,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
13,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
14,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
15,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
16,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
17,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
18,custom,trial_x_0.455_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0000
18,custom,trial_x_0.455_raw.mp4,,VLM_RESPONSE_RECEIVED,,In the image; there are no immediate hazards or obstacles that would pose a risk to someone with low vision. The focus is on the robotic arm; which is a tool commonly used in various settings; including laboratories; manufacturing; and service industries. The robotic arm is designed to perform tasks that require precision and strength; and it is positioned in a way that suggests it is ready for use. There are no visible obstacles in the immediate vicinity of the robotic arm that would interfere with its operation. However; it is important to note that the image is simulated and does not reflect real-world conditions. In a real-world scenario; one would need to be cautious of the robotic arm's movements and ensure that it is properly programmed and maintained to avoid any accidents or malfunctions.,5307.1,0.0556
19,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
20,custom,trial_x_0.455_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
