frame_idx,source_env,source_file,moondream_detections,detected_classes,pseudo_conf,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
2,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
3,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
4,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
5,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
6,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
7,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
8,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
9,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
10,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
11,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
12,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
13,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
14,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0000
15,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0000
15,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,In the image; there is a potential hazard due to the presence of the orange traffic cone; which is typically used to indicate caution or to mark off an area. The cone's bright color and distinct shape make it easily noticeable; which is important for safety. However; the blurriness of the image prevents a detailed assessment of the cone's condition or any potential hazards it might pose. The navigation guidance is not clear due to the lack of focus; but the cone could be a visual cue for someone with low vision to be aware of their surroundings and to navigate carefully around the area.,5894.6,0.0667
16,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
17,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
18,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
19,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
20,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
21,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
22,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0455
23,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0435
24,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0417
25,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0400
26,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0385
27,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0370
28,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0357
29,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0345
30,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0333
30,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,I'm sorry; but I can't provide a description or answer your question as I'm currently unable to view or interpret visual content.,3262.8,0.0667
31,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0645
32,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
33,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0606
34,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0588
35,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0571
36,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0556
37,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0541
38,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0526
39,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0513
40,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0500
41,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0488
42,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0476
43,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0465
44,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0455
45,custom,trial_x_0.3_raw.mp4,0,none,0.0000,VLM_TRIGGERED,PENDING...,0,0.0444
45,custom,trial_x_0.3_raw.mp4,,VLM_RESPONSE_RECEIVED,,The image shows a complex network of cables and wires; which could pose a hazard if not properly managed. The obscured view of the screen and the lack of clear navigation cues make it difficult to determine the exact location of the objects. It is important to ensure that the area is well-lit and free from obstructions to prevent accidents or injuries. Additionally; it would be beneficial to have a clear and organized layout of the cables to facilitate easier navigation and maintenance.,5258.4,0.0667
46,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0652
47,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0638
48,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0625
49,custom,trial_x_0.3_raw.mp4,0,none,0.0000,MOONDREAM_ONLY,N/A,0,0.0612
