frame_idx,source_env,source_file,yolo_max_conf,detected_classes,status,vlm_response,latency_ms,usage_ratio
1,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
2,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
3,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
4,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
5,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
6,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
7,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
8,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
9,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
10,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
11,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
12,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
13,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
14,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
15,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
16,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
17,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
18,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
19,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
20,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
21,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
22,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
23,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
24,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
25,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
26,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
27,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
28,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
29,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
30,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
31,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
32,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
33,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
34,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0000
35,custom,trial_x_0.605_raw.mp4,0.2890,tv,VLM_TRIGGERED,PENDING...,0,0.0000
35,custom,trial_x_0.605_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark and blurred to identify any obstacles or hazards in the room.,3396.2,0.0286
36,custom,trial_x_0.605_raw.mp4,0.3490,tv,VLM_TRIGGERED,PENDING...,0,0.0278
36,custom,trial_x_0.605_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image is too dark and blurred to identify any obstacles or hazards in the room.,3173.9,0.0556
37,custom,trial_x_0.605_raw.mp4,0.2684,tv,VLM_TRIGGERED,PENDING...,0,0.0541
37,custom,trial_x_0.605_raw.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows a room with a whiteboard on the wall; which is the main focus. The whiteboard is covered with handwritten notes; but the specific content of the writing is not discernible due to the blurriness. The room appears to be dimly lit; with the light source coming from the left side; casting a shadow on the right side of the whiteboard. There are no visible obstacles or hazards in the immediate vicinity of the whiteboard; but the black blurry outer rim of the video is a camera defect simulating glaucoma; which is not a physical obstacle but a visual effect. The floor and path are not clearly visible due to the darkness and the focus on the whiteboard.,6372.2,0.0811
38,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0789
39,custom,trial_x_0.605_raw.mp4,0.0000,none,YOLO_ONLY,N/A,0,0.0769
