frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
2,computer_room,trial_x_0.13.mp4,0.2879,YOLO_ONLY,N/A,0,0.0000
3,computer_room,trial_x_0.13.mp4,0.2871,YOLO_ONLY,N/A,0,0.0000
4,computer_room,trial_x_0.13.mp4,0.4575,YOLO_ONLY,N/A,0,0.0000
5,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
6,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
7,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
8,computer_room,trial_x_0.13.mp4,0.2738,YOLO_ONLY,N/A,0,0.0000
9,computer_room,trial_x_0.13.mp4,0.2997,YOLO_ONLY,N/A,0,0.0000
10,computer_room,trial_x_0.13.mp4,0.2597,YOLO_ONLY,N/A,0,0.0000
11,computer_room,trial_x_0.13.mp4,0.4432,YOLO_ONLY,N/A,0,0.0000
12,computer_room,trial_x_0.13.mp4,0.3520,YOLO_ONLY,N/A,0,0.0000
13,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
14,computer_room,trial_x_0.13.mp4,0.2622,YOLO_ONLY,N/A,0,0.0000
15,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
16,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
17,computer_room,trial_x_0.13.mp4,0.4281,YOLO_ONLY,N/A,0,0.0000
18,computer_room,trial_x_0.13.mp4,0.4418,YOLO_ONLY,N/A,0,0.0000
19,computer_room,trial_x_0.13.mp4,0.2907,YOLO_ONLY,N/A,0,0.0000
20,computer_room,trial_x_0.13.mp4,0.4349,YOLO_ONLY,N/A,0,0.0000
21,computer_room,trial_x_0.13.mp4,0.3989,YOLO_ONLY,N/A,0,0.0000
22,computer_room,trial_x_0.13.mp4,0.3924,YOLO_ONLY,N/A,0,0.0000
23,computer_room,trial_x_0.13.mp4,0.4313,YOLO_ONLY,N/A,0,0.0000
24,computer_room,trial_x_0.13.mp4,0.3054,YOLO_ONLY,N/A,0,0.0000
25,computer_room,trial_x_0.13.mp4,0.3032,YOLO_ONLY,N/A,0,0.0000
26,computer_room,trial_x_0.13.mp4,0.3645,YOLO_ONLY,N/A,0,0.0000
27,computer_room,trial_x_0.13.mp4,0.4526,YOLO_ONLY,N/A,0,0.0000
28,computer_room,trial_x_0.13.mp4,0.3841,YOLO_ONLY,N/A,0,0.0000
29,computer_room,trial_x_0.13.mp4,0.2839,YOLO_ONLY,N/A,0,0.0000
30,computer_room,trial_x_0.13.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
31,computer_room,trial_x_0.13.mp4,0.4736,YOLO_ONLY,N/A,0,0.0000
32,computer_room,trial_x_0.13.mp4,0.4605,YOLO_ONLY,N/A,0,0.0000
33,computer_room,trial_x_0.13.mp4,0.4535,YOLO_ONLY,N/A,0,0.0000
