frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
2,hallway,trial_x_0.37.mp4,0.3339,YOLO_ONLY,N/A,0,0.0000
3,hallway,trial_x_0.37.mp4,0.3911,YOLO_ONLY,N/A,0,0.0000
4,hallway,trial_x_0.37.mp4,0.3414,YOLO_ONLY,N/A,0,0.0000
5,hallway,trial_x_0.37.mp4,0.3107,YOLO_ONLY,N/A,0,0.0000
6,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
7,hallway,trial_x_0.37.mp4,0.3555,YOLO_ONLY,N/A,0,0.0000
8,hallway,trial_x_0.37.mp4,0.3045,YOLO_ONLY,N/A,0,0.0000
9,hallway,trial_x_0.37.mp4,0.2771,YOLO_ONLY,N/A,0,0.0000
10,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
11,hallway,trial_x_0.37.mp4,0.3373,YOLO_ONLY,N/A,0,0.0000
12,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
13,hallway,trial_x_0.37.mp4,0.3198,YOLO_ONLY,N/A,0,0.0000
14,hallway,trial_x_0.37.mp4,0.3749,YOLO_ONLY,N/A,0,0.0000
15,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
16,hallway,trial_x_0.37.mp4,0.3884,YOLO_ONLY,N/A,0,0.0000
17,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
18,hallway,trial_x_0.37.mp4,0.2631,VLM_TRIGGERED,PENDING...,0,0.0000
18,hallway,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,"The image shows several potential obstacles and hazards within an indoor setting. The most prominent are the orange traffic cones; which are placed at regular intervals along the pathway. These cones serve as a visual cue for pedestrians to navigate safely through the area. Additionally; there is a black blurry circle in the center of the image that could be interpreted as an Age-Related Macular Degeneration simulation; but since this is not a real obstacle or hazard; it should be disregarded.

The floor appears to be made of carpeted material with a patterned design; which may present a slipping risk if wet. The pathway itself seems clear except for the cones; and there are no visible obstacles such as furniture or debris that would pose a physical hazard. However; the darkness at the end of the corridor could be considered a potential hazard due to reduced visibility. It is important to note that this assessment is based on the visible elements in the image and does not account for any hidden obstacles or hazards outside the frame.",8282.5,0.0556
19,hallway,trial_x_0.37.mp4,0.4431,YOLO_ONLY,N/A,0,0.0526
20,hallway,trial_x_0.37.mp4,0.5157,YOLO_ONLY,N/A,0,0.0500
21,hallway,trial_x_0.37.mp4,0.2554,VLM_TRIGGERED,PENDING...,0,0.0476
21,hallway,trial_x_0.37.mp4,N/A,VLM_RESPONSE_RECEIVED,"The obstacles and hazards present in the room include the orange traffic cones; which are placed at regular intervals along the pathway. These cones serve as a visual cue for pedestrians or vehicles to navigate safely through the area. The black blurry circle in the center is an artificial representation of Age-Related Macular Degeneration and should be ignored when identifying obstacles and hazards.

The clear areas of the image show a well-defined pathway with no immediate obstructions; suggesting that the room is designed for pedestrian use or vehicular traffic. The floor appears to be made of a smooth material; likely concrete or polished stone; which is common in commercial or public buildings. There are no visible signs of damage or debris on the floor; indicating that the area is maintained and safe for use.

In summary; the room presents a clear pathway with orange traffic cones as safety markers; and there are no immediate hazards or obstacles in the visible areas of the image.",7870.4,0.0952
22,hallway,trial_x_0.37.mp4,0.4657,YOLO_ONLY,N/A,0,0.0909
23,hallway,trial_x_0.37.mp4,0.4836,YOLO_ONLY,N/A,0,0.0870
24,hallway,trial_x_0.37.mp4,0.4553,YOLO_ONLY,N/A,0,0.0833
25,hallway,trial_x_0.37.mp4,0.5519,YOLO_ONLY,N/A,0,0.0800
26,hallway,trial_x_0.37.mp4,0.5033,YOLO_ONLY,N/A,0,0.0769
27,hallway,trial_x_0.37.mp4,0.5199,YOLO_ONLY,N/A,0,0.0741
28,hallway,trial_x_0.37.mp4,0.5262,YOLO_ONLY,N/A,0,0.0714
29,hallway,trial_x_0.37.mp4,0.4691,YOLO_ONLY,N/A,0,0.0690
30,hallway,trial_x_0.37.mp4,0.4034,YOLO_ONLY,N/A,0,0.0667
31,hallway,trial_x_0.37.mp4,0.3586,YOLO_ONLY,N/A,0,0.0645
32,hallway,trial_x_0.37.mp4,0.4086,YOLO_ONLY,N/A,0,0.0625
33,hallway,trial_x_0.37.mp4,0.3503,YOLO_ONLY,N/A,0,0.0606
34,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0588
35,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0571
36,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0556
37,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0541
38,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0526
39,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0513
40,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0500
41,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0488
42,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0476
43,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0465
44,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0455
45,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0444
46,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0435
47,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0426
48,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0417
49,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0408
50,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0400
51,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0392
52,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0385
53,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0377
54,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0370
55,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0364
56,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0357
57,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0351
58,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0345
59,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0339
60,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0333
61,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0328
62,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0323
63,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0317
64,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0312
65,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0308
66,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0303
67,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0299
68,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0294
69,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0290
70,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0286
71,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0282
72,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0278
73,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0274
74,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0270
75,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0267
76,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0263
77,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0260
78,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0256
79,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0253
80,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0250
81,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0247
82,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0244
83,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0241
84,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0238
85,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0235
86,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0233
87,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0230
88,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0227
89,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0225
90,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0222
91,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0220
92,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0217
93,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0215
94,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0213
95,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0211
96,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0208
97,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0206
98,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0204
99,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0202
100,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0200
101,hallway,trial_x_0.37.mp4,0.0000,YOLO_ONLY,N/A,0,0.0198
