frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
2,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
3,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
4,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
5,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
6,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
7,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
8,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
9,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
10,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
11,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
12,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
13,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
14,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
15,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
16,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
17,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
18,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
19,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
20,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
21,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
22,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
23,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
24,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
25,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
26,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
27,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
28,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
29,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
30,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
31,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
32,hallway,trial_x_0.435.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
