frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
2,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
3,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.0000
4,computer_room_part_two,trial_x_0.8.mp4,0.3436,VLM_TRIGGERED,PENDING...,0,0.0000
4,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor with carpeting. The cones are positioned in such a way that they seem to be blocking or obstructing the path; which could pose a hazard for individuals walking through the area. There is no clear evidence of other obstacles or hazards within the visible frame of the image. It's important to note that while the black blurry circle might represent an Age-Related Macular Degeneration simulation; it should be disregarded as it does not pertain to the physical environment depicted in the photograph. The focus is on the clear areas of the image; which include the floor and path; where the cones are placed.,8463.0,0.2500
5,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.2000
6,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.1667
7,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.1429
8,computer_room_part_two,trial_x_0.8.mp4,0.2690,VLM_TRIGGERED,PENDING...,0,0.1250
8,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor. These cones are typically used as safety markers or to indicate a restricted area. The first cone is positioned closer to the foreground; while the second one is slightly behind it. There are no other visible obstacles or hazards in the immediate vicinity of these cones that can be discerned from this image alone. It's important to note that the black blurry circle in the center is not a real object but rather an artistic representation; likely added post-processing for visual effect. Therefore; it should not be considered as an obstacle or hazard in the context of this image.,5919.0,0.2500
9,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.2222
10,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.2000
11,computer_room_part_two,trial_x_0.8.mp4,0.2539,VLM_TRIGGERED,PENDING...,0,0.1818
11,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office or institutional floor; as indicated by the presence of filing cabinets in the background. The cones are positioned at a distance from each other; with one slightly ahead of the other; suggesting they may have been used for marking a path or boundary. There is no visible debris or hazardous material on the floor that would require immediate attention. However; the black blurry circle in the center could be an artifact of the image processing or a result of the camera's focus not being properly set on the cones. It does not represent any real obstacle or hazard within the context of this room.,5860.8,0.2727
12,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.2500
13,computer_room_part_two,trial_x_0.8.mp4,0.2525,VLM_TRIGGERED,PENDING...,0,0.2308
13,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor with gray carpeting. The cones are positioned in such a way that they seem to be blocking or obstructing the path; which could pose a hazard for individuals walking through the area. There is no clear evidence of other obstacles or hazards within the visible frame of the image. It's important to note that while the black blurry circle in the center might represent an Age-Related Macular Degeneration simulation; it should be disregarded as it does not pertain to the physical environment depicted in the photograph. The focus is on the clear areas of the image where the floor and path are visible.,6036.9,0.3077
14,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.2857
15,computer_room_part_two,trial_x_0.8.mp4,0.2681,VLM_TRIGGERED,PENDING...,0,0.2667
15,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor. These cones are typically used as safety markers or to indicate a restricted area. The first cone is positioned slightly ahead of the second; suggesting that it may have been moved or placed there intentionally. There are no other visible obstacles or hazards in the immediate vicinity of the cones; however; the floor itself could be considered an obstacle if it were to impede movement or pose a tripping hazard. The black blurry circle in the center is not a real object but rather a graphical representation used for simulation purposes. It does not affect the actual physical environment depicted in the image.,5868.3,0.3333
16,computer_room_part_two,trial_x_0.8.mp4,0.3079,VLM_TRIGGERED,PENDING...,0,0.3125
16,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office or institutional floor; as indicated by the presence of office furniture in the background. The cones are positioned at a distance from each other; with one slightly ahead of the other; suggesting they may have been used for directing foot traffic or marking a specific area. There is no visible debris or hazardous material on the floor that would require immediate attention. However; the black blurry circle in the center could be an artifact of the image processing or a result of the camera's focus not being properly set on the cones. It does not represent any real obstacle or hazard within the context of this room.,5970.6,0.3750
17,computer_room_part_two,trial_x_0.8.mp4,0.3466,VLM_TRIGGERED,PENDING...,0,0.3529
17,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor with a carpeted surface. The cones are positioned in such a way that they seem to be marking off a specific area; possibly for safety or organizational purposes. There is no visible debris or other hazards within the frame of the image. The focus should be on the clear areas of the image; which include the floor and path; as well as the cones themselves. Since there are no other objects or individuals in the immediate vicinity that could pose a risk; it can be inferred that this is a controlled environment where such markings are necessary for safety reasons.,5789.1,0.4118
18,computer_room_part_two,trial_x_0.8.mp4,0.2647,VLM_TRIGGERED,PENDING...,0,0.3889
18,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor. These cones are typically used as safety markers or to indicate a restricted area. The flooring is carpeted; which is common in many office environments for its durability and ease of cleaning. There are no other visible obstacles or hazards within the frame of this image. It's important to note that while the cones may be used as safety markers; they do not necessarily indicate a physical hazard such as tripping over them or stepping on sharp edges. The black blurry circle in the center is likely an artifact from the image processing and does not represent any real-world object or feature.,5952.8,0.4444
19,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.4211
20,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.4000
21,computer_room_part_two,trial_x_0.8.mp4,0.2632,VLM_TRIGGERED,PENDING...,0,0.3810
21,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office or industrial setting; as indicated by the presence of filing cabinets in the background. The cones are positioned at a distance from each other; with one slightly ahead of the other; suggesting they may have been used for marking a path or boundary. There is no visible debris or hazardous material on the floor that would require immediate attention. However; the black blurry circle in the center could be an artifact of the image processing or a result of the camera's focus not being properly set on the cones. It does not represent any real obstacle or hazard within the context of this room.,5872.0,0.4286
22,computer_room_part_two,trial_x_0.8.mp4,0.3194,VLM_TRIGGERED,PENDING...,0,0.4091
22,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor. These cones are typically used as safety markers; often in construction or industrial settings; but here they seem out of place in a typical office environment. The floor is covered with a carpeted surface that has a patterned design; and the path leading to the cones is clear except for the shadows cast by the cones themselves. There are no other visible obstacles or hazards on the floor within the frame of this image. It's important to note that while these cones could be used as a safety measure in an office setting; their presence here seems unusual and may indicate ongoing work or renovation.,6017.1,0.4545
23,computer_room_part_two,trial_x_0.8.mp4,0.2648,VLM_TRIGGERED,PENDING...,0,0.4348
23,computer_room_part_two,trial_x_0.8.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows two orange traffic cones placed on what appears to be an office floor. These cones are typically used as safety markers or to indicate a restricted area. The floor is covered with a carpeted surface; which is common in many office environments for its sound-absorbing properties and comfort underfoot. There are no other visible obstacles or hazards within the frame of this image. It's important to note that while the cones may indicate an area of caution; there are no signs of physical obstructions such as furniture; equipment; or debris in the immediate vicinity of the cones. The focus should be on the clear areas of the image where the floor and path are visible; which include the carpeted surface and the edges of the cones.,6474.4,0.4783
24,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.4583
25,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.4400
26,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.4231
27,computer_room_part_two,trial_x_0.8.mp4,0.0000,YOLO_ONLY,N/A,0,0.4074
28,computer_room_part_two,trial_x_0.8.mp4,0.3165,VLM_TRIGGERED,PENDING...,0,0.3929
