frame_idx,source_env,source_file,yolo_max_conf,status,vlm_response,latency_ms,usage_ratio
1,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.4627,YOLO_ONLY,N/A,0,0.0000
2,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.3673,YOLO_ONLY,N/A,0,0.0000
3,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.2566,VLM_TRIGGERED,PENDING...,0,0.0000
3,computer_room_part_two,trial_x_0.47000000000000003.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows an orange traffic cone with a green border; placed on a gray carpeted floor. There are no visible obstacles or hazards in the immediate vicinity of the cone within the frame of this image. The focus is solely on the clear area around the cone; which includes the floor and path leading up to it.,4246.2,0.3333
4,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.3124,VLM_TRIGGERED,PENDING...,0,0.2500
4,computer_room_part_two,trial_x_0.47000000000000003.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles in the room include an orange traffic cone with a black circle around it; which is likely a simulation of Age-Related Macular Degeneration. The clear area of the image shows a gray carpeted floor with no visible hazards or obstructions.,3823.7,0.5000
5,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.0000,YOLO_ONLY,N/A,0,0.4000
6,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.0000,YOLO_ONLY,N/A,0,0.3333
7,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.0000,YOLO_ONLY,N/A,0,0.2857
8,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.3574,YOLO_ONLY,N/A,0,0.2500
9,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.0000,YOLO_ONLY,N/A,0,0.2222
10,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.2996,VLM_TRIGGERED,PENDING...,0,0.2000
10,computer_room_part_two,trial_x_0.47000000000000003.mp4,N/A,VLM_RESPONSE_RECEIVED,The image shows an orange traffic cone with a green border; placed on a gray carpeted floor. The cone is positioned centrally in the frame; and there are no other objects or hazards immediately visible around it. The focus should be on the clear areas of the image to describe the actual floor and path.,4128.6,0.3000
11,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.0000,YOLO_ONLY,N/A,0,0.2727
12,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.3026,VLM_TRIGGERED,PENDING...,0,0.2500
12,computer_room_part_two,trial_x_0.47000000000000003.mp4,N/A,VLM_RESPONSE_RECEIVED,The obstacles and hazards in the room include the orange traffic cone; which is placed on a blue carpeted floor. The cone's position suggests it may be blocking access or indicating an area of caution. There are no other visible obstructions or hazards within the frame of the image provided.,4131.9,0.3333
13,computer_room_part_two,trial_x_0.47000000000000003.mp4,0.2689,VLM_TRIGGERED,PENDING...,0,0.3077
